;Date;Date_excel;CSS;Fonte;Data;Data_excel;Vazao;NivelConsistencia;CSS_na_mean;CSS_na_interpolation;CSS_kalman;CSS_spline;CSS_stine;Qss
8266;18/08/2006;38947;NA;;18/08/2006;38947;392.68;2;94.96162693;46.231875;50.43118345;52.265027;45.87113828;1556.295429
8267;19/08/2006;38948;NA;;19/08/2006;38948;392.68;2;94.96162693;45.52075;50.25806272;51.55446669;44.8278114;1520.897902
8268;20/08/2006;38949;NA;;20/08/2006;38949;389.402;2;94.96162693;44.809625;50.084942;50.74557531;43.84869371;1475.260044
8269;21/08/2006;38950;NA;;21/08/2006;38950;386.133;2;94.96162693;44.0985;49.91182127;49.8335992;42.97068931;1433.583462
8270;22/08/2006;38951;NA;;22/08/2006;38951;382.873;2;94.96162693;43.387375;49.73870054;48.81378471;42.23198547;1397.043674
8271;23/08/2006;38952;NA;;23/08/2006;38952;382.873;2;94.96162693;42.67625;49.56557982;47.68307162;41.67210887;1378.522829
8272;24/08/2006;38953;NA;;24/08/2006;38953;392.68;2;94.96162693;41.965125;49.39245909;46.4521325;41.33198489;1402.293067
8273;25/08/2006;38954;41.254;TM/Landsat-5;25/08/2006;38954;386.133;2;41.254;41.254;41.254;41.254;41.254;1376.31146
8274;26/08/2006;38955;NA;;26/08/2006;38955;379.622;2;94.96162693;41.45728125;49.67268997;43.75897421;41.32907336;1355.566362
8275;27/08/2006;38956;NA;;27/08/2006;38956;373.147;2;94.96162693;41.6605625;50.12604158;42.3315202;41.4183897;1335.324775
8276;28/08/2006;38957;NA;;28/08/2006;38957;373.147;2;94.96162693;41.86384375;50.57939318;40.87332637;41.52094493;1338.631146
8277;29/08/2006;38958;NA;;29/08/2006;38958;366.71;2;94.96162693;42.067125;51.03274479;39.40177531;41.63582716;1319.178889
8278;30/08/2006;38959;NA;;30/08/2006;38959;360.309;2;94.96162693;42.27040625;51.48609639;37.93424957;41.76220638;1300.086618
8279;31/08/2006;38960;NA;;31/08/2006;38960;360.309;2;94.96162693;42.4736875;51.939448;36.48813175;41.89932547;1304.355231
8280;01/09/2006;38961;NA;;01/09/2006;38961;360.309;2;94.96162693;42.67696875;52.3927996;35.08080441;42.04649233;1308.936638
8281;02/09/2006;38962;NA;;02/09/2006;38962;357.122;2;94.96162693;42.88025;52.84615121;33.72965012;42.20307311;1302.190204
8282;03/09/2006;38963;NA;;03/09/2006;38963;353.944;2;94.96162693;43.08353125;53.29950281;32.45205147;42.36848617;1295.660575
8283;04/09/2006;38964;NA;;04/09/2006;38964;350.776;2;94.96162693;43.2868125;53.75285441;31.26539102;42.54219679;1289.328332
8284;05/09/2006;38965;NA;;05/09/2006;38965;347.618;2;94.96162693;43.49009375;54.20620602;30.18705135;42.72371259;1283.172324
8285;06/09/2006;38966;NA;;06/09/2006;38966;347.618;2;94.96162693;43.693375;54.65955762;29.23441504;42.91257938;1288.844786
8286;07/09/2006;38967;NA;;07/09/2006;38967;344.468;2;94.96162693;43.89665625;55.11290923;28.42486466;43.10837755;1282.99305
8287;08/09/2006;38968;NA;;08/09/2006;38968;341.328;2;94.96162693;44.0999375;55.56626083;27.77578278;43.31071882;1277.265113
8288;09/09/2006;38969;NA;;09/09/2006;38969;341.328;2;94.96162693;44.30321875;56.01961244;27.30244073;43.51924337;1283.414656
8289;10/09/2006;38970;NA;;10/09/2006;38970;341.328;2;94.96162693;44.5065;56.47296404;27.002128;43.7336173;1289.736702
8290;11/09/2006;38971;NA;;11/09/2006;38971;341.328;2;94.96162693;44.70978125;56.92631565;26.86303969;43.95353034;1296.2221
8291;12/09/2006;38972;NA;;12/09/2006;38972;338.198;2;94.96162693;44.9130625;57.37966725;26.8733005;44.17869375;1290.915003
8292;13/09/2006;38973;NA;;13/09/2006;38973;335.077;2;94.96162693;45.11634375;57.83301886;27.02103513;44.40883854;1285.664866
8293;14/09/2006;38974;NA;;14/09/2006;38974;335.077;2;94.96162693;45.319625;58.28637046;27.29436828;44.64371377;1292.464657
8294;15/09/2006;38975;NA;;15/09/2006;38975;331.966;2;94.96162693;45.52290625;58.73972207;27.68142465;44.8830851;1287.330471
8295;16/09/2006;38976;NA;;16/09/2006;38976;328.864;2;94.96162693;45.7261875;59.19307367;28.17032894;45.1267334;1282.224216
8296;17/09/2006;38977;NA;;17/09/2006;38977;322.689;2;94.96162693;45.92946875;59.64642528;28.74920586;45.37445354;1265.05472
8297;18/09/2006;38978;NA;;18/09/2006;38978;322.689;2;94.96162693;46.13275;60.09977688;29.40618011;45.62605334;1272.069405
8298;19/09/2006;38979;NA;;19/09/2006;38979;319.616;2;94.96162693;46.33603125;60.55312849;30.12937638;45.88135248;1267.0054
8299;20/09/2006;38980;NA;;20/09/2006;38980;328.864;2;94.96162693;46.5393125;61.00648009;30.90691939;46.14018168;1311.020183
8300;21/09/2006;38981;NA;;21/09/2006;38981;331.966;2;94.96162693;46.74259375;61.4598317;31.72693382;46.40238181;1330.90673
8301;22/09/2006;38982;NA;;22/09/2006;38982;335.077;2;94.96162693;46.945875;61.9131833;32.57754439;46.66780319;1351.063367
8302;23/09/2006;38983;NA;;23/09/2006;38983;341.328;2;94.96162693;47.14915625;62.36653491;33.44687578;46.93630484;1384.186325
8303;24/09/2006;38984;NA;;24/09/2006;38984;369.924;2;94.96162693;47.3524375;62.81988651;34.32305272;47.2077539;1508.827492
8304;25/09/2006;38985;NA;;25/09/2006;38985;379.622;2;94.96162693;47.55571875;63.27323812;35.19419988;47.48202506;1557.379122
8305;26/09/2006;38986;47.759;TM/Landsat-5;26/09/2006;38986;392.68;2;47.759;47.759;47.759;47.759;47.759;1620.345956
8306;27/09/2006;38987;NA;;27/09/2006;38987;392.68;2;94.96162693;48.48125;65.43578919;36.88453201;48.21136336;1635.693537
8307;28/09/2006;38988;NA;;28/09/2006;38988;392.68;2;94.96162693;49.2035;67.14498865;37.70016887;48.83075597;1656.708012
8308;29/09/2006;38989;NA;;29/09/2006;38989;405.883;2;94.96162693;49.92575;68.85418812;38.49636885;49.51374158;1736.362308
8309;30/09/2006;38990;NA;;30/09/2006;38990;419.227;2;94.96162693;50.648;70.56338759;39.27332757;50.2276772;1819.307384
8310;01/10/2006;38991;NA;;01/10/2006;38991;432.713;2;94.96162693;51.37025;72.27258705;40.03124064;50.95899701;1905.173609
8311;02/10/2006;38992;NA;;02/10/2006;38992;439.508;2;94.96162693;52.0925;73.98178652;40.77030367;51.70105264;1963.269468
8312;03/10/2006;38993;NA;;03/10/2006;38993;449.765;2;94.96162693;52.81475;75.69098599;41.49071229;52.45020253;2038.198925
8313;04/10/2006;38994;NA;;04/10/2006;38994;467.032;2;94.96162693;53.537;77.40018545;42.19266209;53.20428476;2146.876144
8314;05/10/2006;38995;NA;;05/10/2006;38995;480.999;2;94.96162693;54.25925;79.10938492;42.87634871;53.96193485;2242.567011
8315;06/10/2006;38996;NA;;06/10/2006;38996;498.646;2;94.96162693;54.9815;80.81858438;43.54196774;54.72224912;2357.599447
8316;07/10/2006;38997;NA;;07/10/2006;38997;509.333;2;94.96162693;55.70375;82.52778385;44.18971481;55.48460531;2441.676137
8317;08/10/2006;38998;NA;;08/10/2006;38998;495.099;2;94.96162693;56.426;84.23698332;44.81978554;56.24856095;2406.119582
8318;09/10/2006;38999;NA;;09/10/2006;38999;473.999;2;94.96162693;57.14825;85.94618278;45.43237553;57.01379279;2334.915139
8319;10/10/2006;39000;NA;;10/10/2006;39000;467.032;2;94.96162693;57.8705;87.65538225;46.0276804;57.7800592;2331.515803
8320;11/10/2006;39001;NA;;11/10/2006;39001;467.032;2;94.96162693;58.59275;89.36458172;46.60589577;58.54717592;2362.470163
8321;12/10/2006;39002;59.315;TM/Landsat-5;12/10/2006;39002;446.337;2;59.315;59.315;59.315;59.315;59.315;2287.394999
8322;13/10/2006;39003;NA;;13/10/2006;39003;436.106;2;94.96162693;69.919625;95.28080268;47.71184044;61.77305575;2327.581462
8323;14/10/2006;39004;NA;;14/10/2006;39004;432.713;2;94.96162693;80.52425;99.48782418;48.23996098;67.36320764;2518.468042
8324;15/10/2006;39005;NA;;15/10/2006;39005;432.713;2;94.96162693;91.128875;103.6948457;48.75177447;75.70291877;2830.259845
8325;16/10/2006;39006;NA;;16/10/2006;39006;439.508;2;94.96162693;101.7335;107.9018672;49.24747653;86.39450437;3280.700951
8326;17/10/2006;39007;NA;;17/10/2006;39007;470.511;2;94.96162693;112.338125;112.1088887;49.72726277;99.02437446;4025.553764
8327;18/10/2006;39008;NA;;18/10/2006;39008;509.333;2;94.96162693;122.94275;116.3159102;50.19132881;113.1622307;4979.859132
8328;19/10/2006;39009;NA;;19/10/2006;39009;502.2;2;94.96162693;133.547375;120.5229317;50.63987026;128.3602142;5569.559962
8329;20/10/2006;39010;NA;;20/10/2006;39010;495.099;2;94.96162693;144.152;124.7299532;51.07308274;144.152;6166.325755
8330;21/10/2006;39011;NA;;21/10/2006;39011;567.572;2;94.96162693;154.756625;128.9369747;51.49116186;160.051836;7848.657274
8331;22/10/2006;39012;NA;;22/10/2006;39012;736.406;2;94.96162693;165.36125;133.1439962;51.89430323;175.5535203;11169.67671
8332;23/10/2006;39013;NA;;23/10/2006;39013;824.754;2;94.96162693;175.965875;137.3510177;52.28270247;190.1293137;13548.3764
8333;24/10/2006;39014;NA;;24/10/2006;39014;854.947;2;94.96162693;186.5705;141.5580392;52.65655519;203.2287818;15011.98595
8334;25/10/2006;39015;NA;;25/10/2006;39015;785.071;2;94.96162693;197.175125;145.7650607;53.01605701;214.2775622;14534.47584
8335;26/10/2006;39016;NA;;26/10/2006;39016;741.225;2;94.96162693;207.77975;149.9720822;53.36140355;222.6760492;14260.58392
8336;27/10/2006;39017;NA;;27/10/2006;39017;698.238;2;94.96162693;218.384375;154.1791037;53.69279041;227.7979926;13742.54335
8337;28/10/2006;39018;228.989;TM/Landsat-5;28/10/2006;39018;702.972;2;228.989;228.989;228.989;228.989;228.989;13908.0547
8338;29/10/2006;39019;NA;;29/10/2006;39019;736.406;2;94.96162693;225.37;157.0402441;54.31446758;227.960272;14504.08136
8339;30/10/2006;39020;NA;;30/10/2006;39020;693.516;2;94.96162693;221.751;155.6943631;54.60514911;226.8713862;13594.0841
8340;31/10/2006;39021;NA;;31/10/2006;39021;631.674;2;94.96162693;218.132;154.3484821;54.88265343;225.7181943;12318.93919
8341;01/11/2006;39022;NA;;01/11/2006;39022;567.572;2;94.96162693;214.513;153.002601;55.14717615;224.4961574;11008.89214
8342;02/11/2006;39023;NA;;02/11/2006;39023;530.93;2;94.96162693;210.894;151.65672;55.39891288;223.2002991;10238.72269
8343;03/11/2006;39024;NA;;03/11/2006;39024;516.5;2;94.96162693;207.275;150.310839;55.63805924;221.8251517;9899.080489
8344;04/11/2006;39025;NA;;04/11/2006;39025;530.93;2;94.96162693;203.656;148.964958;55.86481085;220.3646937;10108.6468
8345;05/11/2006;39026;NA;;05/11/2006;39026;571.281;2;94.96162693;200.037;147.6190769;56.07936331;218.8122782;10800.28487
8346;06/11/2006;39027;NA;;06/11/2006;39027;578.721;2;94.96162693;196.418;146.2731959;56.28191225;217.1605494;10858.35199
8347;07/11/2006;39028;NA;;07/11/2006;39028;578.721;2;94.96162693;192.799;144.9273149;56.47265328;215.4013452;10770.38916
8348;08/11/2006;39029;NA;;08/11/2006;39029;612.588;2;94.96162693;189.18;143.5814338;56.651782;213.5255842;11301.39739
8349;09/11/2006;39030;NA;;09/11/2006;39030;722.013;2;94.96162693;185.561;142.2355528;56.81949404;211.523132;13195.21977
8350;10/11/2006;39031;NA;;10/11/2006;39031;1043.618;2;94.96162693;181.942;140.8896718;56.97598502;209.3826443;18879.7389
8351;11/11/2006;39032;NA;;11/11/2006;39032;1296.688;2;94.96162693;178.323;139.5437907;57.12145053;207.0913809;23201.2433
8352;12/11/2006;39033;NA;;12/11/2006;39033;1325.936;2;94.96162693;174.704;138.1979097;57.25608621;204.6349838;23443.16186
8353;13/11/2006;39034;NA;;13/11/2006;39034;1320.069;2;94.96162693;171.085;136.8520287;57.38008767;201.9972122;23038.58229
8354;14/11/2006;39035;NA;;14/11/2006;39035;1221.685;2;94.96162693;167.466;135.5061477;57.49365051;199.1596236;21022.01206
8355;15/11/2006;39036;NA;;15/11/2006;39036;989.942;2;94.96162693;163.847;134.1602666;57.59697035;196.1011871;16772.72844
8356;16/11/2006;39037;NA;;16/11/2006;39037;814.771;2;94.96162693;160.228;132.8143856;57.69024281;192.7978134;13572.23621
8357;17/11/2006;39038;NA;;17/11/2006;39038;698.238;2;94.96162693;156.609;131.4685046;57.77366351;189.2217776;11415.32659
8358;18/11/2006;39039;NA;;18/11/2006;39039;627.842;2;94.96162693;152.99;130.1226235;57.84742805;185.3410062;10053.92459
8359;19/11/2006;39040;NA;;19/11/2006;39040;589.939;2;94.96162693;149.371;128.7767425;57.91173206;181.1181901;9231.726294
8360;20/11/2006;39041;NA;;20/11/2006;39041;552.819;2;94.96162693;145.752;127.4308615;57.96677113;176.5096708;8430.730534
8361;21/11/2006;39042;NA;;21/11/2006;39042;523.699;2;94.96162693;142.133;126.0849804;58.01274091;171.4640293;7758.334715
8362;22/11/2006;39043;NA;;22/11/2006;39043;509.333;2;94.96162693;138.514;124.7390994;58.04983698;165.920282;7301.549519
8363;23/11/2006;39044;NA;;23/11/2006;39044;495.099;2;94.96162693;134.895;123.3932184;58.07825498;159.8055481;6835.930593
8364;24/11/2006;39045;NA;;24/11/2006;39045;477.495;2;94.96162693;131.276;122.0473374;58.0981905;153.0319996;6313.422066
8365;25/11/2006;39046;NA;;25/11/2006;39046;509.333;2;94.96162693;127.657;120.7014563;58.10983918;145.4928225;6402.611154
8366;26/11/2006;39047;NA;;26/11/2006;39047;520.095;2;94.96162693;124.038;119.3555753;58.11339662;137.056793;6158.812558
8367;27/11/2006;39048;NA;;27/11/2006;39048;567.572;2;94.96162693;120.419;118.0096943;58.10905844;127.5608824;6255.358719
8368;28/11/2006;39049;116.8;Tese Bayer;28/11/2006;39049;567.572;2;116.8;116.8;116.8;116.8;116.8;5727.664189
8369;29/11/2006;39050;82.3;Tese Bayer;29/11/2006;39050;597.458;2;82.3;82.3;82.3;82.3;82.3;4248.35655
8370;30/11/2006;39051;96.7;Tese Bayer;30/11/2006;39051;717.237;2;96.7;96.7;96.7;96.7;96.7;5992.429067
8371;01/12/2006;39052;89.4;Tese Bayer;01/12/2006;39052;906.076;2;89.4;89.4;89.4;89.4;89.4;6998.675996
8372;02/12/2006;39053;104.5;Tese Bayer;02/12/2006;39053;1000.601;2;104.5;104.5;104.5;104.5;104.5;9034.226309
8373;03/12/2006;39054;164.6;Tese Bayer;03/12/2006;39054;1049.038;2;164.6;164.6;164.6;164.6;164.6;14918.83097
8374;04/12/2006;39055;128.9;Tese Bayer;04/12/2006;39055;1087.244;2;128.9;128.9;128.9;128.9;128.9;12108.59294
8375;05/12/2006;39056;158.4;Tese Bayer;05/12/2006;39056;1221.685;2;158.4;158.4;158.4;158.4;158.4;16719.68771
8376;06/12/2006;39057;181.4;Tese Bayer;06/12/2006;39057;1325.936;2;181.4;181.4;181.4;181.4;181.4;20781.34189
8377;07/12/2006;39058;146.7;Tese Bayer;07/12/2006;39058;1244.602;2;146.7;146.7;146.7;146.7;146.7;15775.181
8378;08/12/2006;39059;NA;;08/12/2006;39059;1165.025;2;94.96162693;146.6500795;143.129898;57.59617313;146.6362789;14760.13802
8379;09/12/2006;39060;NA;;09/12/2006;39060;1148.205;2;94.96162693;146.6001591;143.0063193;57.51234541;146.5727434;14540.73611
8380;10/12/2006;39061;NA;;10/12/2006;39061;1109.281;2;94.96162693;146.5502386;142.8827406;57.42316506;146.5093962;14041.73574
8381;11/12/2006;39062;NA;;11/12/2006;39062;1170.65;2;94.96162693;146.5003182;142.7591619;57.32882769;146.4462401;14812.18194
8382;12/12/2006;39063;NA;;12/12/2006;39063;1244.602;2;94.96162693;146.4503977;142.6355832;57.22952892;146.3832778;15741.12272
8383;13/12/2006;39064;NA;;13/12/2006;39064;1198.912;2;94.96162693;146.4004773;142.5120045;57.12546436;146.3205123;15156.75612
8384;14/12/2006;39065;NA;;14/12/2006;39065;1221.685;2;94.96162693;146.3505568;142.3884258;57.01682962;146.2579464;15438.05043
8385;15/12/2006;39066;NA;;15/12/2006;39066;1536.728;2;94.96162693;146.3006364;142.2648471;56.90382032;146.1955831;19410.8699
8386;16/12/2006;39067;NA;;16/12/2006;39067;1743.42;2;94.96162693;146.2507159;142.1412684;56.78663207;146.1334255;22012.29533
8387;17/12/2006;39068;NA;;17/12/2006;39068;1774.894;2;94.96162693;146.2007955;142.0176897;56.66546049;146.0714767;22400.18388
8388;18/12/2006;39069;NA;;18/12/2006;39069;1696.594;2;94.96162693;146.150875;141.894111;56.5405012;146.0097397;21402.94306
8389;19/12/2006;39070;NA;;19/12/2006;39070;1680.863;2;94.96162693;146.1009545;141.7705323;56.4119498;145.9482179;21195.55809
8390;20/12/2006;39071;NA;;20/12/2006;39071;1719.949;2;94.96162693;146.0510341;141.6469536;56.28000192;145.8869145;21679.31975
8391;21/12/2006;39072;NA;;21/12/2006;39072;1774.894;2;94.96162693;146.0011136;141.5233748;56.14485316;145.8258329;22362.5142
8392;22/12/2006;39073;NA;;22/12/2006;39073;1814.523;2;94.96162693;145.9511932;141.3997961;56.00669914;145.7649765;22852.27317
8393;23/12/2006;39074;NA;;23/12/2006;39074;1680.863;2;94.96162693;145.9012727;141.2762174;55.86573547;145.7043488;21160.14181
8394;24/12/2006;39075;NA;;24/12/2006;39075;1586.366;2;94.96162693;145.8513523;141.1526387;55.72215778;145.6439533;19962.25479
8395;25/12/2006;39076;NA;;25/12/2006;39076;1457.211;2;94.96162693;145.8014318;141.02906;55.57616167;145.5837938;18329.44082
8396;26/12/2006;39077;NA;;26/12/2006;39077;1385.087;2;94.96162693;145.7515114;140.9054813;55.42794276;145.5238739;17415.06272
8397;27/12/2006;39078;NA;;27/12/2006;39078;1296.688;2;94.96162693;145.7015909;140.7819026;55.27769666;145.4641974;16296.91309
8398;28/12/2006;39079;NA;;28/12/2006;39079;1210.28;2;94.96162693;145.6516705;140.6583239;55.12561899;145.4047683;15204.71373
8399;29/12/2006;39080;NA;;29/12/2006;39080;1109.281;2;94.96162693;145.60175;140.5347452;54.97190536;145.3455904;13930.1944
8400;30/12/2006;39081;NA;;30/12/2006;39081;1043.618;2;94.96162693;145.5518295;140.4111665;54.81675139;145.2866678;13100.29474
8401;31/12/2006;39082;NA;;31/12/2006;39082;1038.208;2;94.96162693;145.5019091;140.2875878;54.6603527;145.2280047;13027.12212
8402;01/01/2007;39083;NA;;01/01/2007;39083;1098.244;2;94.96162693;145.4519886;140.1640091;54.50290488;145.1696053;13774.89439
8403;02/01/2007;39084;NA;;02/01/2007;39084;1349.491;2;94.96162693;145.4020682;140.0404304;54.34460357;145.1114739;16919.42066
8404;03/01/2007;39085;NA;;03/01/2007;39085;1617.66;2;94.96162693;145.3521477;139.9168517;54.18564437;145.0536149;20273.53801
8405;04/01/2007;39086;NA;;04/01/2007;39086;1704.366;2;94.96162693;145.3022273;139.7932729;54.02622291;144.9960328;21351.71305
8406;05/01/2007;39087;NA;;05/01/2007;39087;1846.454;2;94.96162693;145.2523068;139.6696942;53.86653478;144.9387322;23122.60144
8407;06/01/2007;39088;NA;;06/01/2007;39088;1984.402;2;94.96162693;145.2023864;139.5461155;53.70676846;144.8817179;24840.30851
8408;07/01/2007;39089;NA;;07/01/2007;39089;2375.4;2;94.96162693;145.1524659;139.4225368;53.54702474;144.8249946;29723.09405
8409;08/01/2007;39090;NA;;08/01/2007;39090;2589.362;2;94.96162693;145.1025455;139.2989581;53.38734569;144.7685673;32387.75081
8410;09/01/2007;39091;NA;;09/01/2007;39091;2553.238;2;94.96162693;145.052625;139.1753794;53.22777227;144.712441;31923.53023
8411;10/01/2007;39092;NA;;10/01/2007;39092;2375.4;2;94.96162693;145.0027045;139.0518007;53.06834547;144.6566209;29688.53795
8412;11/01/2007;39093;NA;;11/01/2007;39093;2193.738;2;94.96162693;144.9527841;138.928222;52.90910626;144.6011123;27407.5449
8413;12/01/2007;39094;NA;;12/01/2007;39094;1919.036;2;94.96162693;144.9028636;138.8046433;52.75009561;144.5459205;23966.39448
8414;13/01/2007;39095;NA;;13/01/2007;39095;1696.594;2;94.96162693;144.8529432;138.6810646;52.59135451;144.491051;21180.32498
8415;14/01/2007;39096;NA;;14/01/2007;39096;1617.66;2;94.96162693;144.8030227;138.5574859;52.43292391;144.4365096;20187.28777
8416;15/01/2007;39097;NA;;15/01/2007;39097;1655.484;2;94.96162693;144.7531023;138.4339072;52.27484482;144.3823019;20651.55183
8417;16/01/2007;39098;NA;;16/01/2007;39098;1767.006;2;94.96162693;144.7031818;138.3103285;52.11715818;144.3284339;22034.52363
8418;17/01/2007;39099;NA;;17/01/2007;39099;2033.946;2;94.96162693;144.6532614;138.1867498;51.95990499;144.2749117;25353.85359
8419;18/01/2007;39100;NA;;18/01/2007;39100;2270.95;2;94.96162693;144.6033409;138.063171;51.80312622;144.2217414;28297.75943
8420;19/01/2007;39101;NA;;19/01/2007;39101;2270.95;2;94.96162693;144.5534205;137.9395923;51.64686284;144.1689295;28287.39719
8421;20/01/2007;39102;NA;;20/01/2007;39102;2067.221;2;94.96162693;144.5035;137.8160136;51.49115583;144.1164824;25740.34146
8422;21/01/2007;39103;NA;;21/01/2007;39103;1822.487;2;94.96162693;144.4535795;137.6924349;51.33604617;144.0644067;22684.79593
8423;22/01/2007;39104;NA;;22/01/2007;39104;1655.484;2;94.96162693;144.4036591;137.5688562;51.18157482;144.0127094;20598.6876
8424;23/01/2007;39105;NA;;23/01/2007;39105;1530.561;2;94.96162693;144.3537386;137.4452775;51.02778278;143.9613973;19037.5229
8425;24/01/2007;39106;NA;;24/01/2007;39106;1512.109;2;94.96162693;144.3038182;137.3216988;50.874711;143.9104777;18801.35959
8426;25/01/2007;39107;NA;;25/01/2007;39107;1542.903;2;94.96162693;144.2538977;137.1981201;50.72240047;143.859958;19177.51341
8427;26/01/2007;39108;NA;;26/01/2007;39108;1976.188;2;94.96162693;144.2039773;137.0745414;50.57089216;143.8098456;24554.47315
8428;27/01/2007;39109;NA;;27/01/2007;39109;2245.105;2;94.96162693;144.1540568;136.9509627;50.42022705;143.7601482;27886.17263
8429;28/01/2007;39110;NA;;28/01/2007;39110;2472.634;2;94.96162693;144.1041364;136.827384;50.27044611;143.7108739;30701.75555
