Date;Q_24700000;Q_24850000;Q_25200000;Q_25950000;Q_26350000;Q_27500000;Q_28300000;Q_26800000;Q_26710000
2007-01-05;1541.44;1921.08;1846.45;1989.5;3601.28;4504.82;4864.84;287.511;211.269
2007-01-06;2260.63;2617.33;1984.4;2123.5;3574.96;4575.74;4928.59;297.397;218.431
2007-01-07;1778.11;2625.11;2375.4;2212.35;3548.72;4629.27;4992.68;309.831;231.662
2007-01-08;1445.44;2048.43;2589.36;2274.65;3522.57;4719.17;5121.87;319.839;252.358
2007-01-09;1364.52;1716.45;2553.24;2358.73;3496.5;4828.14;5219.64;337.478;264.668
2007-01-10;1102.35;1472.2;2375.4;2436.35;3522.57;4901.45;5252.39;352.721;263.432
2007-01-11;909.523;1227.05;2193.74;2614.35;3574.96;4938.31;5384.25;365.508;264.668
2007-01-12;829.615;1110.94;1919.04;2752.95;3627.69;4975.3;5450.68;375.791;264.668
2007-01-13;882.595;1145.62;1696.59;2847.8;3707.42;5012.42;5517.44;378.37;267.141
2007-01-14;929.908;1216.71;1617.66;2920.25;3761.0;5049.67;5584.53;383.535;272.1
2007-01-15;1291.93;1460.8;1655.48;2956.89;3828.45;5087.06;5651.95;393.901;279.566
2007-01-16;1666.8;1894.83;1767.01;2944.65;3896.43;5124.58;5651.95;406.922;284.561
2007-01-17;1336.31;1881.77;2033.95;2847.8;3978.71;5143.39;5719.69;414.768;289.572
2007-01-18;1138.64;1576.97;2270.95;2800.13;4061.74;5162.23;5719.69;425.269;295.856
2007-01-19;923.095;1290.1;2270.95;2752.95;4117.51;5218.96;5787.77;430.535;299.637
2007-01-20;896.022;1145.62;2067.22;2752.95;4145.52;5218.96;5856.17;438.455;304.69
2007-01-21;790.658;1043.27;1822.49;2788.29;4173.62;5237.94;5890.5;446.399;307.222
2007-01-22;862.59;1029.06;1655.48;2823.9;4201.8;5256.95;5890.5;451.708;307.222
2007-01-23;943.589;1096.24;1530.56;2847.8;4201.8;5275.99;5890.5;459.691;309.758
2007-01-24;926.5;1125.73;1512.11;2823.9;4230.07;5295.07;5924.9;467.697;309.758
2007-01-25;909.523;1216.71;1542.9;2729.54;4230.07;5333.32;5890.5;475.726;309.758
2007-01-26;1370.21;1535.77;1976.19;2614.35;4230.07;5352.49;5856.17;491.852;308.49
2007-01-27;1666.8;1914.5;2245.11;2502.19;4230.07;5410.21;5856.17;499.948;307.222
2007-01-28;1553.71;1987.56;2472.63;2480.13;4230.07;5448.86;5856.17;499.948;307.222
2007-01-29;1731.74;2055.25;2589.36;2480.13;4244.23;5507.08;5959.39;510.777;307.222
2007-01-30;2153.91;2441.82;2782.02;2614.35;4315.36;5585.17;5993.96;516.206;308.49
2007-01-31;1949.89;2586.34;3152.92;2788.29;4343.96;5703.3;6168.01;516.206;313.568
2007-02-01;2086.98;2727.36;3429.46;2993.82;4401.4;5782.71;6486.41;516.206;318.659
2007-02-02;2028.56;2775.25;3662.87;3093.67;4459.18;5902.82;6738.54;516.206;322.487
2007-02-03;1985.41;2711.49;3776.46;3221.33;4546.47;6085.22;7031.46;527.093;334.015
2007-02-04;2161.43;2979.63;3755.71;3365.44;4649.26;6270.28;7179.82;543.492;348.196
2007-02-05;3197.81;4156.05;4049.91;3499.84;4738.16;6437.03;7480.3;557.223;368.995
2007-02-06;4325.1;5891.67;5269.74;3582.03;4827.81;6584.66;7670.64;582.079;392.629
2007-02-07;3274.06;5721.66;7117.92;3637.49;5024.59;6776.83;7824.31;615.497;420.65
2007-02-08;2549.7;4368.72;7527.26;3707.54;5178.31;7302.31;8135.36;694.641;440.855
2007-02-09;2745.64;3705.61;6362.09;3764.18;5381.2;7627.87;8651.28;746.338;465.694
2007-02-10;1845.66;2913.38;5375.6;3821.34;5571.53;7930.93;9015.99;786.965;486.885
2007-02-11;1498.98;2194.28;4363.03;3850.12;5748.56;8350.71;9262.52;839.716;497.647
2007-02-12;1364.52;1888.3;3349.59;3879.04;5911.61;8620.85;9553.55;875.196;501.984
2007-02-13;2702.29;2656.35;2772.73;4010.81;6076.67;8803.1;9933.1;896.004;515.099
2007-02-14;3973.61;4749.67;3379.46;4085.18;6243.74;8940.91;10146.5;928.865;530.603
2007-02-15;4274.21;6021.1;5721.84;4236.47;6515.19;9219.42;10361.8;952.887;550.857
2007-02-16;3197.81;5149.47;7647.65;4344.4;6791.73;9454.45;10622.6;977.011;576.099
2007-02-17;3562.0;4612.35;7183.38;4454.0;7055.59;9716.06;10974.4;1001.23;604.245
2007-02-18;3554.1;4699.47;6286.96;4517.38;7341.91;9980.88;11196.6;1037.75;623.362
2007-02-19;2842.52;3994.94;6088.21;4549.28;7651.62;10224.4;11510.8;1086.78;642.762
2007-02-20;2719.58;3439.36;5411.05;4597.39;7910.91;10470.6;11782.9;1120.7;659.967
2007-02-21;3047.35;3597.71;4718.25;4613.49;8098.45;10744.4;12195.9;1157.9;677.387
2007-02-22;2693.67;3428.96;4842.67;4678.26;8286.54;11224.9;12687.7;1192.17;692.49
2007-02-23;2338.79;2946.41;4673.29;4743.58;8509.63;11793.0;13282.3;1217.21;702.646
2007-02-24;1845.66;2494.55;4135.44;4776.45;8638.88;12214.1;13586.5;1251.77;707.75
2007-02-25;1547.57;2082.67;3540.39;4809.46;8769.44;12373.7;13973.2;1286.49;712.872
2007-02-26;1308.46;1791.75;3735.01;4826.02;8835.21;12480.7;14208.7;1318.19;718.011
2007-02-27;1275.52;1679.46;3540.39;4826.02;8934.49;12534.3;14327.4;1350.01;718.011
2007-02-28;1804.95;2007.74;3309.91;4809.46;9034.5;12695.8;14486.7;1381.96;718.011
2007-03-01;1319.56;1907.93;3152.92;4776.45;9169.0;12912.6;14526.8;1414.04;725.753
2007-03-02;1179.74;1624.77;3037.01;4727.2;9270.75;13185.8;14526.8;1439.79;723.168
2007-03-03;1138.64;1524.1;2791.32;4678.26;9339.01;13268.3;14607.0;1468.06;718.011
2007-03-04;1069.89;1426.87;2634.78;4645.8;9373.26;13351.1;14687.6;1504.14;712.872
2007-03-05;947.02;1284.78;2481.54;4565.28;9407.59;13378.7;14687.6;1534.39;712.872
2007-03-06;862.59;1160.66;2296.9;4485.62;9407.59;13406.3;14687.6;1546.54;705.196
2007-03-07;819.813;1086.51;2100.69;4422.51;9407.59;13406.3;14607.0;1558.72;702.646
2007-03-08;755.541;1014.96;1919.04;4344.4;9373.26;13406.3;14526.8;1570.92;697.559
2007-03-09;721.0;964.151;1790.71;4282.52;9339.01;13406.3;14446.8;1570.92;692.49
2007-03-10;727.237;950.536;1668.16;4190.73;9270.75;13406.3;14287.8;1570.92;687.438
2007-03-11;765.062;968.713;1598.86;4100.16;9202.84;13378.7;14287.8;1570.92;687.438
2007-03-12;842.75;1029.06;1561.48;4025.61;9101.58;13406.3;14287.8;1577.03;682.404
2007-03-13;923.095;1106.03;1549.09;3879.04;8967.74;13461.7;14287.8;1583.15;674.885
2007-03-14;964.243;1155.64;1580.13;3735.79;8835.21;13517.2;14327.4;1595.41;669.895
2007-03-15;758.71;1048.03;1617.66;3554.51;8802.29;13600.6;14367.1;1607.69;664.922
2007-03-16;708.584;941.516;1580.13;3418.81;8671.4;13740.2;14446.8;1644.71;664.922
2007-03-17;943.589;1062.37;1493.73;3247.24;8509.63;13796.1;14607.0;1657.1;652.567
2007-03-18;865.912;1135.65;1493.73;3093.67;8286.54;13852.2;14687.6;1681.96;647.655
2007-03-19;1679.67;1679.46;1605.12;2932.43;8023.2;13992.9;14768.4;1731.99;647.655
2007-03-20;1615.94;2021.25;1774.89;2788.29;7892.27;14077.7;14890.3;1763.47;652.567
2007-03-21;1590.87;1954.17;2168.22;2694.66;7725.32;14077.7;14971.8;1795.11;647.655
2007-03-22;1738.32;2014.49;2279.59;2648.58;7541.67;14134.3;15094.8;1826.91;647.655
2007-03-23;1253.84;1785.41;2331.67;2660.06;7323.87;14191.0;15135.9;1858.87;642.762
2007-03-24;1077.08;1455.11;2331.67;2671.56;7108.89;14247.8;15135.9;1884.55;637.885
2007-03-25;899.391;1232.24;2151.26;2671.56;6861.66;14304.7;15135.9;1897.43;630.604
2007-03-26;816.555;1076.82;1951.62;2683.09;6583.85;14447.5;15177.1;1923.26;623.362
2007-03-27;733.494;977.871;1735.58;2752.95;6311.12;14476.1;15177.1;1942.69;618.557
2007-03-28;674.841;897.107;1592.61;2764.69;6043.5;14533.4;15177.1;1949.19;618.557
2007-03-29;635.73;841.086;1487.63;2729.54;5781.01;14533.4;15135.9;1975.21;608.998
2007-03-30;600.376;799.306;1408.99;2671.56;5523.67;14590.8;15094.8;1981.73;597.149
2007-03-31;571.472;762.676;1349.49;2535.52;5334.07;14619.6;15012.7;1988.26;580.745
2007-04-01;551.546;738.766;1302.52;2351.68;5162.84;14619.6;14931.0;2001.33;557.688
2007-04-02;529.085;715.262;1261.88;2260.75;5024.59;14590.8;14931.0;2001.33;541.811
2007-04-03;515.218;692.165;1221.68;2137.08;4933.33;14562.1;14849.6;2001.33;521.717
2007-04-04;501.483;660.923;1181.93;2016.04;4842.82;14533.4;14768.4;1988.26;493.329
2007-04-05;493.307;649.015;1142.62;1923.74;4782.89;14418.9;14687.6;1975.21;467.793
2007-04-06;496.027;656.94;1098.24;1833.07;4693.62;14247.8;14687.6;1962.19;457.343
2007-04-07;482.479;637.229;1081.76;1693.93;4605.08;14077.7;14607.0;1942.69;428.678
2007-04-08;493.307;625.565;1076.28;1656.7;4488.2;13880.3;14446.8;1923.26;408.519
2007-04-09;509.708;641.144;1043.62;1619.78;4372.64;13656.3;14287.8;1903.88;384.724
2007-04-10;531.875;660.923;1032.81;1589.26;4230.07;13406.3;14129.9;1878.12;358.57
2007-04-11;534.669;703.663;1043.62;1571.05;4061.74;13185.8;14051.4;1858.87;340.449
2007-04-12;504.22;684.556;1065.36;1552.91;3896.43;13021.6;13973.2;1846.07;328.883
2007-04-13;482.479;645.073;1114.81;1498.99;3734.17;12695.8;13973.2;1820.54;305.956
2007-04-14;466.401;610.202;1098.24;1498.99;3561.83;12480.7;13895.3;1795.11;283.311
2007-04-15;455.791;591.301;1043.62;1498.99;3444.62;12240.6;13895.3;1782.44;259.732
2007-04-16;437.435;576.422;1000.6;1493.05;3316.43;11950.1;13740.3;1757.16;242.582
2007-04-17;421.918;550.899;958.199;1463.45;3227.98;11688.8;13548.2;1731.99;218.431
2007-04-18;414.235;543.726;932.014;1434.07;3153.0;11430.0;13357.9;1700.67;206.517
2007-04-19;404.07;526.026;900.918;1393.31;3115.8;11148.4;13169.4;1669.51;195.892
2007-04-20;399.022;505.223;880.386;1347.28;3091.11;10869.9;13057.2;1644.71;187.694
2007-04-21;404.07;515.565;865.092;1296.19;3041.99;10569.8;12945.6;1620.0;180.714
2007-04-22;401.543;522.526;854.947;1273.72;2968.97;10199.9;12651.1;1583.15;178.397
2007-04-23;399.022;522.526;854.947;1256.97;2896.72;9884.21;12288.4;1546.54;176.085
2007-04-24;404.07;522.526;865.092;1234.76;2825.27;9572.96;11965.7;1498.11;172.627
2007-04-25;404.07;522.526;860.014;1218.2;2766.32;9219.42;11601.2;1426.91;171.477
2007-04-26;419.351;533.066;854.947;1207.2;2696.32;8940.91;11510.8;1414.04;168.034
2007-04-27;442.652;795.191;854.947;1201.72;2638.58;8643.54;11063.1;1381.96;163.461
2007-04-28;612.08;774.784;875.278;1196.25;2592.79;8395.46;10974.4;1321.36;160.046
2007-04-29;582.972;734.82;895.77;1190.78;2570.03;8217.09;10797.9;1286.49;154.381
2007-04-30;531.875;715.262;1038.21;1185.33;2524.77;8084.45;10448.5;1232.9;146.508
2007-05-01;520.749;688.355;1103.76;1174.45;2491.06;7930.93;10018.3;1185.93;144.271
2007-05-02;461.085;580.122;1059.91;1196.25;2446.43;7735.49;9805.91;1114.52;139.815
2007-05-03;432.24;526.026;1022.03;1262.54;2424.24;7606.42;9595.42;1059.15;130.974
2007-05-04;406.603;512.104;937.232;1296.19;2402.15;7436.63;9345.3;1007.3;125.498
2007-05-05;384.013;452.053;885.504;1229.23;2391.13;7257.8;9180.04;946.872;122.231
2007-05-06;366.766;429.837;834.777;1185.33;2391.13;7037.21;9015.99;890.05;117.898
2007-05-07;357.039;414.355;794.93;1169.02;2413.18;6863.1;8853.14;833.827;112.519
2007-05-08;349.805;405.219;755.746;1120.61;2391.13;6648.42;8691.5;786.965;109.312
2007-05-09;345.012;399.193;746.055;1072.97;2369.17;6458.02;8491.17;737.679;106.12
2007-05-10;342.625;393.217;726.8;1020.96;2303.83;6291.01;8213.89;708.939;101.89
2007-05-11;340.243;393.217;707.716;990.213;2239.29;6024.12;7518.76;660.527;98.7359
2007-05-12;340.243;390.249;698.238;969.914;2154.5;5742.94;7217.63;615.497;94.5568
2007-05-13;345.012;393.217;688.804;949.774;2071.16;5507.08;6921.53;576.54;88.3457
2007-05-14;349.805;399.193;679.413;919.861;2009.6;5390.94;6702.77;538.016;84.2448
2007-05-15;354.622;405.219;679.413;880.539;1937.74;5218.96;6451.18;505.358;80.1769
2007-05-16;366.766;414.355;674.734;865.96;1898.95;5031.03;6203.52;473.047;77.1483
2007-05-17;349.805;408.252;674.734;851.472;1852.89;4846.42;5959.82;451.708;72.1446
2007-05-18;333.134;390.249;674.734;837.076;1807.34;4611.39;5788.19;435.812;72.1446
2007-05-19;330.776;381.419;660.763;822.772;1777.27;4382.0;5584.94;399.101;71.1507
2007-05-20;326.079;375.596;643.218;808.561;1740.0;4192.31;5252.78;368.074;70.159
2007-05-21;323.739;372.703;635.515;794.443;1717.81;4023.37;5057.48;347.627;70.159
2007-05-22;321.406;369.823;627.842;785.083;1695.76;3857.78;4770.2;332.422;69.1697
2007-05-23;319.078;366.956;620.2;780.419;1681.13;3695.55;4397.87;312.328;68.1828
2007-05-24;340.243;381.419;612.588;766.488;1652.04;3568.18;4186.39;292.447;66.0388
2007-05-25;432.24;455.278;608.794;752.652;1623.19;3427.46;4037.94;277.682;63.9124
2007-05-26;509.708;550.899;612.588;743.48;1601.7;3289.47;3776.25;263.047;60.781
2007-05-27;440.041;536.606;651.503;729.802;1573.26;3199.0;3605.78;248.546;56.715
2007-05-28;388.993;471.6;750.895;711.713;1552.08;3124.53;3493.91;238.956;52.7745
2007-05-29;369.213;432.972;755.746;711.713;1538.03;3050.91;3383.49;234.185;48.0272
2007-05-30;349.805;411.297;693.516;738.91;1510.12;2992.62;3301.62;224.692;44.3731
2007-05-31;337.867;393.217;656.127;771.121;1503.18;2934.87;3247.49;215.264;42.5944
2007-06-01;330.776;384.35;631.674;813.288;1496.25;2906.2;3140.34;205.906;42.5944
2007-06-02;321.406;372.703;620.2;785.083;1517.08;2821.0;3060.93;196.617;40.8481
2007-06-03;321.406;369.823;605.008;757.253;1538.03;2792.88;3008.45;192.0;40.8481
2007-06-04;321.406;369.823;597.458;725.264;1552.08;2750.94;2956.35;185.109;39.1343
2007-06-05;328.424;372.703;589.939;689.342;1524.05;2681.72;2878.89;178.26;39.1343
2007-06-06;319.078;369.823;586.192;623.852;1489.34;2626.96;2751.65;169.197;37.4533
2007-06-07;316.757;364.101;586.192;619.573;1454.99;2613.36;2651.55;160.214;35.8052
2007-06-08;312.132;361.259;582.452;611.05;1427.78;2599.79;2602.06;155.753;34.9935
2007-06-09;302.956;352.808;578.721;606.804;1400.81;2572.75;2552.96;146.896;33.395
2007-06-10;302.956;347.237;567.572;602.57;1374.07;2545.84;2455.9;142.5;32.6083
2007-06-11;296.139;344.47;560.18;594.135;1347.57;2484.19;2407.95;138.127;31.8299
2007-06-12;293.879;338.974;552.819;589.935;1347.57;2430.39;2360.38;133.776;31.8299
2007-06-13;289.377;333.528;545.491;581.567;1334.41;2359.79;2314.97;129.449;31.8299
2007-06-14;287.136;330.824;538.194;569.1;1321.31;2290.46;2270.0;123.004;31.0598
2007-06-15;284.901;328.132;534.558;564.966;1308.27;2239.31;2210.71;120.868;30.2981
2007-06-16;282.672;325.452;530.93;560.844;1295.29;2172.2;2166.75;108.186;28.8001
2007-06-17;282.672;325.452;527.31;552.635;1282.36;2122.69;2123.23;104.012;28.0638
2007-06-18;280.449;322.785;523.699;548.547;1269.5;2073.89;2094.45;97.8027;27.3359
2007-06-19;278.233;320.13;516.5;540.405;1256.7;2041.74;2094.45;95.7474;25.9058
2007-06-20;276.023;317.488;516.5;536.351;1231.27;2009.9;2080.13;91.6587;25.2035
2007-06-21;271.622;314.858;512.912;532.309;1218.64;1978.37;2080.13;91.6587;25.2035
2007-06-22;271.622;312.24;509.333;532.309;1206.08;1947.15;2037.48;83.5729;23.8249
2007-06-23;269.432;309.635;509.333;524.259;1193.57;1916.23;1981.27;79.6483;23.8249
2007-06-24;267.247;307.042;498.646;520.251;1181.13;1855.3;1884.78;74.798;22.4808
2007-06-25;262.897;304.461;495.099;512.271;1168.74;1825.3;1844.15;72.4485;22.4808
2007-06-26;262.897;301.893;488.032;508.298;1156.42;1795.59;1803.95;72.4485;21.8218
2007-06-27;262.897;301.893;488.032;504.336;1150.28;1766.18;1764.19;70.1487;21.1715
2007-06-28;260.732;299.337;480.999;500.387;1144.15;1737.07;1737.92;67.8981;19.8972
2007-06-29;260.732;299.337;473.999;496.448;1131.95;1679.75;1711.85;65.6962;19.8972
2007-06-30;260.732;299.337;473.999;496.448;1119.8;1651.53;1673.11;64.6133;19.8972
2007-07-01;260.732;299.337;473.999;492.522;1107.72;1651.53;1660.29;61.4362;19.2733
2007-07-02;258.573;296.793;473.999;488.607;1095.69;1637.53;1634.8;59.3771;19.2733
2007-07-03;258.573;296.793;473.999;492.522;1089.7;1623.61;1609.5;57.3644;18.6582
2007-07-04;254.274;294.262;470.511;484.704;1083.73;1623.61;1584.4;56.3754;18.6582
2007-07-05;250.002;289.235;467.032;484.704;1071.83;1595.98;1584.4;56.3754;17.4548
2007-07-06;250.002;286.741;463.562;480.813;1065.9;1568.64;1534.77;53.4767;16.8664
2007-07-07;250.002;286.741;460.1;480.813;1059.98;1541.59;1510.25;53.4767;16.2871
2007-07-08;245.755;284.258;456.646;476.934;1048.2;1514.83;1485.92;50.6791;16.2871
2007-07-09;245.755;281.788;453.201;476.934;1059.98;1488.36;1473.83;47.9808;15.7168
2007-07-10;245.755;281.788;449.765;469.21;1048.2;1475.24;1461.79;46.2362;15.1555
2007-07-11;243.642;281.788;446.337;469.21;1042.33;1462.18;1437.85;45.38;14.0603
2007-07-12;241.535;279.329;446.337;465.366;1036.48;1436.28;1402.3;44.5344;13.0017
2007-07-13;241.535;276.883;442.918;461.534;1036.48;1423.44;1390.55;43.6994;13.0017
2007-07-14;241.535;276.883;439.508;461.534;1030.64;1410.67;1378.85;43.6994;12.4863
2007-07-15;241.535;276.883;436.106;457.714;1024.82;1397.97;1344.03;42.8749;11.9801
2007-07-16;241.535;276.883;436.106;453.905;1024.82;1385.34;1332.52;41.2572;11.9801
2007-07-17;237.341;274.449;432.713;450.109;1019.01;1372.78;1321.06;39.6806;11.9801
2007-07-18;237.341;272.028;432.713;446.325;1013.21;1360.3;1309.65;39.6806;11.4833
2007-07-19;241.535;274.449;432.713;442.552;1013.21;1360.3;1298.29;38.1448;10.9958
2007-07-20;245.755;279.329;429.328;438.792;1007.44;1335.53;1275.71;38.1448;10.4609
2007-07-21;254.274;289.235;425.952;438.792;1001.67;1335.53;1253.32;36.6491;9.8921
2007-07-22;250.002;289.235;429.328;438.792;1001.67;1311.05;1242.2;35.193;9.8921
2007-07-23;245.755;284.258;432.713;435.043;1001.67;1311.05;1209.14;33.776;9.3438
2007-07-24;237.341;276.883;432.713;431.307;990.195;1286.84;1209.14;32.3976;9.3438
2007-07-25;237.341;272.028;432.713;431.307;990.195;1274.84;1209.14;32.3976;8.8154
2007-07-26;237.341;272.028;425.952;427.583;978.776;1262.91;1198.21;32.3976;8.3067
2007-07-27;267.247;294.262;419.227;423.871;978.776;1251.05;1176.51;32.3976;8.3067
2007-07-28;316.757;341.716;415.878;423.871;978.776;1239.26;1165.73;31.0572;7.8174
2007-07-29;298.405;350.017;412.537;420.171;973.089;1227.54;1144.32;29.7542;7.8174
2007-07-30;267.247;320.13;446.337;416.483;967.418;1215.88;1123.1;28.4883;7.8174
2007-07-31;252.135;296.793;470.511;412.808;967.418;1215.88;1112.57;28.4883;7.8174
2007-08-01;243.642;284.258;453.201;412.808;967.418;1192.78;1102.08;26.6575;7.3471
2007-08-02;237.341;274.449;436.106;412.808;961.762;1192.78;1081.26;27.869;6.8955
2007-08-03;231.099;267.22;422.586;412.808;961.762;1192.78;1070.92;27.2587;6.8955
2007-08-04;226.971;262.462;412.537;409.145;961.762;1169.95;1050.38;27.2587;6.4622
2007-08-05;224.917;260.1;405.883;405.494;967.418;1169.95;1030.04;26.0651;6.4622
2007-08-06;224.917;257.751;399.264;405.494;978.776;1158.64;1030.04;26.0651;6.0469
2007-08-07;220.83;255.414;399.264;401.855;978.776;1147.39;1019.95;24.3408;6.0469
2007-08-08;220.83;253.089;392.68;401.855;973.089;1147.39;1019.95;24.3408;6.0469
2007-08-09;216.769;250.776;386.133;398.228;967.418;1136.21;1019.95;23.7834;5.6492
2007-08-10;216.769;248.475;382.873;398.228;956.121;1125.1;1019.95;23.7834;5.2688
2007-08-11;212.735;246.185;379.622;394.614;944.885;1125.1;1009.9;22.6942;5.2688
2007-08-12;212.735;243.908;373.147;398.228;933.71;1125.1;989.955;22.6942;4.9054
2007-08-13;208.729;241.643;373.147;394.614;928.146;1125.1;980.054;21.6389;4.5586
2007-08-14;208.729;239.39;366.71;391.013;922.597;1125.1;970.203;21.6389;4.5586
2007-08-15;206.736;239.39;363.504;387.423;917.063;1125.1;970.203;21.6389;3.9133
2007-08-16;204.75;234.919;360.309;383.846;911.544;1125.1;960.4;20.6167;3.9133
2007-08-17;202.771;232.701;353.944;380.282;906.041;1114.06;960.4;21.6389;3.9133
2007-08-18;202.771;232.701;350.776;373.191;900.553;1092.17;950.646;20.6167;3.6141
2007-08-19;202.771;232.701;347.618;366.149;895.08;1081.33;950.646;19.6273;3.3301
2007-08-20;200.798;230.496;347.618;359.159;889.623;1059.84;921.679;19.1447;3.3301
2007-08-21;200.798;230.496;347.618;359.159;884.181;1049.2;921.679;18.67;3.3301
2007-08-22;200.798;230.496;344.468;355.682;878.754;1038.63;912.121;18.67;3.3301
2007-08-23;200.798;230.496;341.328;352.219;878.754;1028.11;902.611;18.2033;3.061
2007-08-24;198.833;228.302;341.328;352.219;873.343;1017.67;893.151;17.7444;3.061
2007-08-25;196.874;226.12;341.328;348.767;867.947;996.976;874.378;18.2033;3.061
2007-08-26;196.874;226.12;335.077;345.329;862.566;976.544;855.8;18.2033;2.8063
2007-08-27;192.979;223.95;335.077;341.904;857.201;966.426;855.8;17.7444;2.8063
2007-08-28;192.979;221.791;331.966;338.491;857.201;956.373;846.585;17.2933;2.8063
2007-08-29;192.979;221.791;328.864;335.091;851.851;956.373;828.301;17.2933;2.5657
2007-08-30;192.979;221.791;328.864;331.704;846.517;956.373;810.214;16.8499;2.5657
2007-08-31;192.979;221.791;325.771;324.97;841.198;956.373;801.243;16.4142;2.3389
2007-09-01;194.923;223.95;322.689;318.286;835.894;946.385;792.322;15.986;2.3389
2007-09-02;192.979;221.791;322.689;314.965;830.606;946.385;774.627;15.986;2.3389
2007-09-03;189.111;219.645;322.689;311.656;825.333;936.461;774.627;15.5653;2.1254
2007-09-04;187.187;215.387;316.552;305.077;820.076;926.601;765.853;15.1521;1.925
2007-09-05;185.271;213.276;313.498;301.808;814.834;916.806;757.128;15.1521;1.925
2007-09-06;183.361;211.177;310.454;298.552;814.834;907.075;739.826;14.7463;1.7372
2007-09-07;181.459;209.089;310.454;292.079;809.607;907.075;705.81;14.3478;1.5616
2007-09-08;181.459;209.089;307.42;288.863;809.607;897.408;697.429;14.3478;1.925
2007-09-09;181.459;209.089;304.395;285.66;804.396;897.408;689.098;14.3478;1.925
2007-09-10;179.564;207.013;301.381;285.66;804.396;887.805;689.098;14.3478;1.925
2007-09-11;177.676;204.949;298.376;282.471;799.201;878.265;680.815;14.3478;1.925
2007-09-12;177.676;204.949;298.376;282.471;794.021;878.265;672.581;14.3478;1.925
2007-09-13;177.676;204.949;295.381;279.295;788.856;840.74;656.262;13.5724;2.8063
2007-09-14;175.796;202.896;292.396;279.295;783.707;831.516;656.262;13.5724;3.061
2007-09-15;175.796;200.855;292.396;276.132;783.707;822.355;640.14;13.5724;3.3301
2007-09-16;173.922;200.855;289.421;272.983;778.574;813.256;632.153;13.5724;3.3301
2007-09-17;173.922;198.826;289.421;269.848;773.456;795.246;616.326;13.5724;3.3301
2007-09-18;173.922;198.826;286.456;266.726;773.456;786.334;608.486;13.5724;3.3301
2007-09-19;175.796;200.855;286.456;266.726;768.353;768.695;608.486;16.4142;3.6141
2007-09-20;177.676;202.896;286.456;263.617;768.353;751.302;608.486;16.4142;3.9133
2007-09-21;175.796;202.896;286.456;263.617;768.353;751.302;608.486;15.1521;3.9133
